Clean_Alternative_Fuel_Vehicle_Type,VIN_(1-10),DOL_Vehicle_ID,Model_Year,Make,Model,Primary_Use,Electric_Range,Odometer_Reading,Odometer_Reading_Description,New_or_Used_Vehicle,Sale_Price,Sale_Date,Transaction_Type,Transaction_Date,Year,County,City,State,Postal_Code,Electric_Utility
Battery Electric Vehicle (BEV),1G1FW6S04K,127143950,2019,CHEVROLET,Bolt EV,Passenger,238,5300,Actual Mileage,Used,20000,2020-09-19,Original Title,2020-09-25,2020,Jefferson,PORT TOWNSEND,WA,98368,BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY
Battery Electric Vehicle (BEV),1G1FW6S04L,132417036,2020,CHEVROLET,Bolt EV,Exempt (State/County/Local/Tribal),259,6,Actual Mileage,New,27968,2020-10-07,Original Title,2020-10-15,2020,King,SEATTLE,WA,98104,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FW6S05H,123755019,2017,CHEVROLET,Bolt EV,Passenger,238,11,Actual Mileage,New,39395,2017-03-09,Original Title,2017-04-13,2017,King,SEATTLE,WA,98107,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FW6S05J,116037869,2018,CHEVROLET,Bolt EV,Exempt (State/County/Local/Tribal),238,6,Actual Mileage,New,34890,2018-03-02,Original Title,2018-03-14,2018,King,SEATTLE,WA,98104,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FW6S05K,237798599,2019,CHEVROLET,Bolt EV,Passenger,238,13046,Actual Mileage,Used,25080,2023-03-30,Original Title,2023-05-02,2023,Clallam,SEQUIM,WA,98382,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY
Battery Electric Vehicle (BEV),1G1FW6S05L,9668004,2020,CHEVROLET,Bolt EV,Exempt (State/County/Local/Tribal),259,15,Actual Mileage,New,36907,2020-01-15,Original Title,2020-01-21,2020,Grant,EPHRATA,WA,98823,PUD NO 2 OF GRANT COUNTY
Battery Electric Vehicle (BEV),1G1FW6S06H,5296350,2017,CHEVROLET,Bolt EV,Exempt (State/County/Local/Tribal),238,11,Actual Mileage,New,31000,2017-04-14,Original Title,2017-04-17,2017,Thurston,OLYMPIA,WA,98501,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FW6S06J,104975538,2018,CHEVROLET,Bolt EV,Passenger,238,175,Actual Mileage,New,38442,2018-02-26,Original Title,2018-03-28,2018,King,BELLEVUE,WA,98008,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FW6S06K,476500202,2019,CHEVROLET,Bolt EV,Passenger,238,5,Actual Mileage,New,34257,2019-02-08,Original Title,2019-03-06,2019,King,KENT,WA,98032,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FW6S06L,9782692,2020,CHEVROLET,Bolt EV,Exempt (State/County/Local/Tribal),259,15,Actual Mileage,New,36907,2020-01-15,Original Title,2020-01-21,2020,Grant,EPHRATA,WA,98823,PUD NO 2 OF GRANT COUNTY
Battery Electric Vehicle (BEV),1G1FW6S07H,3488124,2017,CHEVROLET,Bolt EV,Passenger,238,23,Actual Mileage,New,38800,2017-01-26,Original Title,2017-02-09,2017,King,SEATTLE,WA,98118,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FW6S07J,348694111,2018,CHEVROLET,Bolt EV,Exempt (State/County/Local/Tribal),238,6,Actual Mileage,New,34040,2018-03-07,Original Title,2018-03-13,2018,Thurston,OLYMPIA,WA,98501,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FW6S07K,224571161,2019,CHEVROLET,Bolt EV,Passenger,238,35913,Actual Mileage,Used,24997,2022-12-10,Original Title,2022-12-30,2022,Island,LANGLEY,WA,98260,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FW6S07L,131519587,2020,CHEVROLET,Bolt EV,Exempt (State/County/Local/Tribal),259,6,Actual Mileage,New,27968,2020-10-07,Original Title,2020-10-15,2020,King,SEATTLE,WA,98104,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FW6S08H,266126591,2017,CHEVROLET,Bolt EV,Passenger,238,13,Actual Mileage,New,39295,2017-03-03,Original Title,2017-03-15,2017,King,CLYDE HILL,WA,98004,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FW6S08J,159943437,2018,CHEVROLET,Bolt EV,Passenger,238,10,Actual Mileage,New,30400,2018-01-20,Original Title,2018-03-05,2018,King,SEATTLE,WA,98136,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FW6S08K,474725296,2019,CHEVROLET,Bolt EV,Exempt (State/County/Local/Tribal),238,8,Actual Mileage,New,35684,2019-03-28,Original Title,2019-04-29,2019,Benton,KENNEWICK,WA,99337,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY
Battery Electric Vehicle (BEV),1G1FW6S08L,9967184,2020,CHEVROLET,Bolt EV,Passenger,259,303,Actual Mileage,New,37794,2020-01-24,Original Title,2020-02-11,2020,Kitsap,PORT ORCHARD,WA,98367,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FW6S09H,198410719,2017,CHEVROLET,Bolt EV,Passenger,238,4,Actual Mileage,New,39295,2017-02-17,Original Title,2017-03-09,2017,King,SEATTLE,WA,98103,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FW6S09J,132718659,2018,CHEVROLET,Bolt EV,Passenger,238,5,Actual Mileage,New,35526,2018-02-25,Original Title,2018-03-08,2018,Lewis,WINLOCK,WA,98596,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FW6S09K,142189904,2019,CHEVROLET,Bolt EV,Passenger,238,24212,Actual Mileage,Used,16840,2020-12-30,Original Title,2021-01-09,2021,Island,LANGLEY,WA,98260,NO KNOWN ELECTRIC UTILITY SERVICE
Battery Electric Vehicle (BEV),1G1FW6S09L,141922756,2020,CHEVROLET,Bolt EV,Passenger,259,9,Actual Mileage,New,37899,2021-01-02,Original Title,2021-01-15,2021,King,SEATTLE,WA,98117,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FW6S0XH,229965830,2017,CHEVROLET,Bolt EV,Passenger,238,10,Actual Mileage,New,39295,2016-12-31,Original Title,2017-01-27,2017,King,SEATTLE,WA,98133,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FW6S0XJ,258327275,2018,CHEVROLET,Bolt EV,Passenger,238,7,Actual Mileage,New,34440,2018-03-16,Original Title,2018-04-02,2018,King,SEATTLE,WA,98108,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FW6S0XK,147084934,2019,CHEVROLET,Bolt EV,Passenger,238,1293,Actual Mileage,Used,21000,2021-03-13,Original Title,2021-04-09,2021,King,ISSAQUAH,WA,98029,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FW6S0XL,102277073,2020,CHEVROLET,Bolt EV,Passenger,259,5,Actual Mileage,New,31050,2020-02-18,Original Title,2020-02-26,2020,King,AUBURN,WA,98092,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FX6S00H,214240701,2017,CHEVROLET,Bolt EV,Passenger,238,14,Actual Mileage,New,43905,2017-01-25,Original Title,2017-02-03,2017,Pierce,BONNEY LAKE,WA,98391,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FX6S00J,347800491,2018,CHEVROLET,Bolt EV,Passenger,238,38,Actual Mileage,New,42925,2018-02-15,Original Title,2018-03-05,2018,Kitsap,BAINBRIDGE ISLAND,WA,98110,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FX6S00K,298960175,2019,CHEVROLET,Bolt EV,Passenger,238,3,Actual Mileage,New,41004,2019-06-06,Original Title,2019-06-25,2019,Thurston,LACEY,WA,98503,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FX6S00L,144528415,2020,CHEVROLET,Bolt EV,Passenger,259,70,Actual Mileage,New,40500,2021-02-21,Original Title,2021-03-12,2021,Snohomish,LAKE STEVENS,WA,98258,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FX6S01H,3660156,2017,CHEVROLET,Bolt EV,Passenger,238,6,Actual Mileage,New,42530,2017-01-31,Original Title,2017-02-09,2017,Clark,WASHOUGAL,WA,98671,BONNEVILLE POWER ADMINISTRATION||PACIFICORP||PUD NO 1 OF CLARK COUNTY - (WA)
Battery Electric Vehicle (BEV),1G1FX6S01J,347926750,2018,CHEVROLET,Bolt EV,Passenger,238,25,Actual Mileage,New,42953,2018-02-14,Original Title,2018-03-13,2018,King,LAKE FOREST PARK,WA,98155,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FX6S01K,147445301,2019,CHEVROLET,Bolt EV,Passenger,238,5,Actual Mileage,New,40905,2018-10-12,Original Title,2018-10-23,2018,Pierce,SPANAWAY,WA,98387,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY
Battery Electric Vehicle (BEV),1G1FX6S01L,142044115,2020,CHEVROLET,Bolt EV,Passenger,259,12,Actual Mileage,New,41020,2021-02-04,Original Title,2021-03-03,2021,Pierce,PARKLAND,WA,98446,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||ELMHURST MUTUAL POWER & LIGHT CO|PENINSULA LIGHT COMPANY
Battery Electric Vehicle (BEV),1G1FX6S02H,211782315,2017,CHEVROLET,Bolt EV,Passenger,238,10,Actual Mileage,New,43905,2016-12-31,Original Title,2017-01-27,2017,Clark,VANCOUVER,WA,98686,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
Battery Electric Vehicle (BEV),1G1FX6S02J,154420801,2018,CHEVROLET,Bolt EV,Passenger,238,27,Actual Mileage,New,44010,2018-02-09,Original Title,2018-02-21,2018,Pierce,BONNEY LAKE,WA,98391,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FX6S02K,236327108,2019,CHEVROLET,Bolt EV,Passenger,238,18,Actual Mileage,New,39461,2018-11-04,Original Title,2018-12-04,2018,King,SEATTLE,WA,98115,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FX6S02L,254632724,2020,CHEVROLET,Bolt EV,Passenger,259,27817,Actual Mileage,Used,23312,2023-09-09,Original Title,2023-09-27,2023,Snohomish,MONROE,WA,98272,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FX6S03H,270302112,2017,CHEVROLET,Bolt EV,Passenger,238,4,Actual Mileage,New,43510,2017-01-06,Original Title,2017-01-27,2017,King,SEATTLE,WA,98105,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FX6S03J,313546551,2018,CHEVROLET,Bolt EV,Passenger,238,5,Actual Mileage,New,46849,2018-01-21,Original Title,2018-02-09,2018,King,SEATTLE,WA,98112,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FX6S03L,113043591,2020,CHEVROLET,Bolt EV,Passenger,259,6,Actual Mileage,New,41895,2020-06-02,Original Title,2020-06-23,2020,Lewis,CENTRALIA,WA,98531,BONNEVILLE POWER ADMINISTRATION||CITY OF CENTRALIA - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FX6S04H,159587858,2017,CHEVROLET,Bolt EV,Passenger,238,809,Actual Mileage,New,45237,2017-03-11,Original Title,2017-03-30,2017,King,BELLEVUE,WA,98008,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FX6S04J,262044835,2018,CHEVROLET,Bolt EV,Passenger,238,157,Actual Mileage,New,42518,2018-02-13,Original Title,2018-03-05,2018,King,AUBURN,WA,98001,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FX6S05H,205772276,2017,CHEVROLET,Bolt EV,Passenger,238,5,Actual Mileage,New,47529,2017-03-21,Original Title,2017-04-11,2017,Pierce,BUCKLEY,WA,98321,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FX6S05J,261113702,2018,CHEVROLET,Bolt EV,Passenger,238,21,Actual Mileage,New,43905,2018-02-22,Original Title,2018-03-16,2018,Thurston,OLYMPIA,WA,98516,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FX6S05K,306882299,2019,CHEVROLET,Bolt EV,Passenger,238,277,Actual Mileage,New,41764,2019-10-30,Original Title,2019-11-08,2019,Pierce,GIG HARBOR,WA,98332,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY
Battery Electric Vehicle (BEV),1G1FX6S05L,268765451,2020,CHEVROLET,Bolt EV,Passenger,259,17048,Actual Mileage,Used,20493,2024-05-14,Original Title,2024-05-23,2024,King,VASHON,WA,98070,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FX6S06H,3826259,2017,CHEVROLET,Bolt EV,Passenger,238,3,Actual Mileage,New,43510,2017-02-04,Original Title,2017-02-21,2017,Snohomish,EDMONDS,WA,98020,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FX6S06J,193090271,2018,CHEVROLET,Bolt EV,Passenger,238,10,Actual Mileage,New,39559,2018-01-28,Original Title,2018-02-27,2018,King,SEATTLE,WA,98125,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FX6S07H,104736362,2017,CHEVROLET,Bolt EV,Passenger,238,23,Actual Mileage,New,43905,2017-03-18,Original Title,2017-03-27,2017,King,BELLEVUE,WA,98007,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FX6S07J,216059973,2018,CHEVROLET,Bolt EV,Passenger,238,25,Actual Mileage,New,39615,2018-02-16,Original Title,2018-03-06,2018,King,SEATTLE,WA,98136,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FX6S07K,476724300,2019,CHEVROLET,Bolt EV,Passenger,238,3,Actual Mileage,New,43530,2019-06-07,Original Title,2019-06-18,2019,Island,FREELAND,WA,98249,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FX6S08H,209151743,2017,CHEVROLET,Bolt EV,Passenger,238,63,Actual Mileage,New,43010,2017-03-18,Original Title,2017-04-05,2017,Pierce,TACOMA,WA,98407,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY
Battery Electric Vehicle (BEV),1G1FX6S08J,111596943,2018,CHEVROLET,Bolt EV,Passenger,238,5,Actual Mileage,New,41867,2018-01-16,Original Title,2018-02-09,2018,King,SEATTLE,WA,98136,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FX6S08K,4735426,2019,CHEVROLET,Bolt EV,Passenger,238,49,Actual Mileage,New,39021,2019-12-15,Original Title,2019-12-26,2019,Snohomish,EDMONDS,WA,98026,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FX6S08L,147149306,2020,CHEVROLET,Bolt EV,Passenger,259,105,Actual Mileage,New,40749,2021-03-05,Original Title,2021-03-11,2021,Whitman,PULLMAN,WA,99163,AVISTA CORP
Battery Electric Vehicle (BEV),1G1FX6S09H,1594953,2017,CHEVROLET,Bolt EV,Passenger,238,5,Actual Mileage,New,11379,2017-02-03,Original Title,2017-02-03,2017,Clallam,SEQUIM,WA,98382,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY
Battery Electric Vehicle (BEV),1G1FX6S09J,293802309,2018,CHEVROLET,Bolt EV,Passenger,238,10,Actual Mileage,New,42783,2018-02-26,Original Title,2018-03-09,2018,Snohomish,EDMONDS,WA,98026,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FX6S09K,474781310,2019,CHEVROLET,Bolt EV,Passenger,238,5,Actual Mileage,New,38961,2018-12-21,Original Title,2019-01-22,2019,Snohomish,BOTHELL,WA,98021,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FX6S09L,265896662,2020,CHEVROLET,Bolt EV,Passenger,259,20019,Actual Mileage,Used,22990,2024-04-06,Original Title,2024-04-11,2024,Pierce,SOUTH HILL,WA,98375,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||ELMHURST MUTUAL POWER & LIGHT CO|PENINSULA LIGHT COMPANY
Battery Electric Vehicle (BEV),1G1FX6S0XH,117330713,2017,CHEVROLET,Bolt EV,Passenger,238,11,Actual Mileage,New,43905,2017-02-18,Original Title,2017-03-15,2017,Jefferson,PORT TOWNSEND,WA,98368,BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY
Battery Electric Vehicle (BEV),1G1FX6S0XJ,235405159,2018,CHEVROLET,Bolt EV,Passenger,238,175,Actual Mileage,New,42800,2018-02-09,Original Title,2018-03-08,2018,King,SEATTLE,WA,98103,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FX6S0XK,275613579,2019,CHEVROLET,Bolt EV,Passenger,238,75,Actual Mileage,New,37300,2019-11-17,Original Title,2019-12-12,2019,King,SEATTLE,WA,98118,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FX6S0XL,260166028,2020,CHEVROLET,Bolt EV,Passenger,259,44871,Actual Mileage,Used,16730,2024-01-14,Original Title,2024-01-26,2024,King,AUBURN,WA,98092,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FY6S00K,113112303,2019,CHEVROLET,Bolt EV,Passenger,238,5,Actual Mileage,New,40890,2018-09-15,Original Title,2018-10-01,2018,Thurston,YELM,WA,98597,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FY6S00L,10046466,2020,CHEVROLET,Bolt EV,Exempt (State/County/Local/Tribal),259,5,Actual Mileage,New,34477,2020-01-30,Original Title,2020-02-03,2020,Jefferson,PORT HADLOCK,WA,98339,BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY
Battery Electric Vehicle (BEV),1G1FY6S01K,476567444,2019,CHEVROLET,Bolt EV,Passenger,238,10,Actual Mileage,New,33928,2018-10-16,Original Title,2018-12-17,2018,Snohomish,LYNNWOOD,WA,98036,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FY6S01L,5966775,2020,CHEVROLET,Bolt EV,Exempt (State/County/Local/Tribal),259,8,Actual Mileage,New,36982,2019-12-30,Original Title,2020-01-07,2020,Thurston,OLYMPIA,WA,98501,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FY6S02K,474605001,2019,CHEVROLET,Bolt EV,Passenger,238,5,Actual Mileage,New,35195,2018-11-13,Original Title,2018-11-21,2018,King,CARNATION,WA,98014,CITY OF TACOMA - (WA)||TANNER ELECTRIC COOP
Battery Electric Vehicle (BEV),1G1FY6S02L,8868338,2020,CHEVROLET,Bolt EV,Exempt (State/County/Local/Tribal),259,30,Actual Mileage,New,36982,2019-12-26,Original Title,2020-01-07,2020,Thurston,OLYMPIA,WA,98501,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FY6S03K,468440724,2019,CHEVROLET,Bolt EV,Passenger,238,25,Actual Mileage,New,39290,2018-09-22,Original Title,2018-10-02,2018,Clallam,PORT ANGELES,WA,98362,BONNEVILLE POWER ADMINISTRATION||CITY OF PORT ANGELES - (WA)
Battery Electric Vehicle (BEV),1G1FY6S03L,8983026,2020,CHEVROLET,Bolt EV,Exempt (State/County/Local/Tribal),259,19,Actual Mileage,New,24282,2019-12-30,Original Title,2020-01-07,2020,Thurston,OLYMPIA,WA,98501,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FY6S04K,474892190,2019,CHEVROLET,Bolt EV,Passenger,238,10,Actual Mileage,New,41240,2018-09-13,Original Title,2018-10-01,2018,King,SEATTLE,WA,98103,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FY6S04L,6133627,2020,CHEVROLET,Bolt EV,Passenger,259,9,Actual Mileage,New,35492,2019-12-26,Original Title,2020-01-08,2020,King,BURIEN,WA,98148,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FY6S05K,476156691,2019,CHEVROLET,Bolt EV,Passenger,238,13,Actual Mileage,New,36620,2018-10-11,Original Title,2018-11-01,2018,Kitsap,BREMERTON,WA,98310,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FY6S05L,8950098,2020,CHEVROLET,Bolt EV,Exempt (State/County/Local/Tribal),259,10,Actual Mileage,New,36982,2019-12-20,Original Title,2020-01-07,2020,Thurston,OLYMPIA,WA,98501,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FY6S06K,476280724,2019,CHEVROLET,Bolt EV,Passenger,238,10,Actual Mileage,New,33928,2018-10-16,Original Title,2018-12-17,2018,Snohomish,LYNNWOOD,WA,98036,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FY6S06L,8766250,2020,CHEVROLET,Bolt EV,Passenger,259,15,Actual Mileage,New,39295,2019-12-28,Original Title,2020-01-08,2020,Klickitat,SNOWDEN,WA,98672,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF KLICKITAT COUNTY
Battery Electric Vehicle (BEV),1G1FY6S07K,109765736,2019,CHEVROLET,Bolt EV,Passenger,238,3,Actual Mileage,New,36185,2018-10-23,Original Title,2018-11-06,2018,King,SEATAC,WA,98188,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FY6S07L,8184501,2020,CHEVROLET,Bolt EV,Passenger,259,3,Actual Mileage,New,36840,2020-01-02,Original Title,2020-01-16,2020,Kitsap,BAINBRIDGE ISLAND,WA,98110,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FY6S08K,286453072,2019,CHEVROLET,Bolt EV,Passenger,238,19,Actual Mileage,New,35885,2018-10-20,Original Title,2018-10-30,2018,Pierce,DUPONT,WA,98327,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FY6S08L,8907986,2020,CHEVROLET,Bolt EV,Passenger,259,13,Actual Mileage,New,34961,2020-01-04,Original Title,2020-01-24,2020,King,DUVALL,WA,98019,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FY6S09K,113119471,2019,CHEVROLET,Bolt EV,Passenger,238,19,Actual Mileage,New,37000,2018-09-15,Original Title,2018-10-11,2018,King,BELLEVUE,WA,98005,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FY6S09L,4910223,2020,CHEVROLET,Bolt EV,Exempt (State/County/Local/Tribal),259,3,Actual Mileage,New,36982,2019-12-30,Original Title,2020-01-07,2020,Thurston,OLYMPIA,WA,98501,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FY6S0XK,312557542,2019,CHEVROLET,Bolt EV,Passenger,238,7,Actual Mileage,New,37790,2018-10-10,Original Title,2018-10-22,2018,King,KENMORE,WA,98028,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FY6S0XL,9040643,2020,CHEVROLET,Bolt EV,Passenger,259,2,Actual Mileage,New,33312,2020-01-15,Original Title,2020-01-29,2020,Clark,VANCOUVER,WA,98685,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
Battery Electric Vehicle (BEV),1G1FZ6S00K,264601872,2019,CHEVROLET,Bolt EV,Passenger,238,35,Actual Mileage,New,42099,2018-10-24,Original Title,2018-11-20,2018,Island,GREENBANK,WA,98253,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FZ6S00L,8800963,2020,CHEVROLET,Bolt EV,Passenger,259,42,Actual Mileage,New,39000,2020-01-16,Original Title,2020-02-06,2020,Snohomish,BOTHELL,WA,98012,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FZ6S01K,168926313,2019,CHEVROLET,Bolt EV,Passenger,238,2,Actual Mileage,New,42100,2018-09-15,Original Title,2018-10-03,2018,King,SAMMAMISH,WA,98075,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FZ6S01L,9958812,2020,CHEVROLET,Bolt EV,Passenger,259,41,Actual Mileage,New,40936,2020-01-11,Original Title,2020-01-23,2020,King,KENT,WA,98030,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FZ6S02K,475402098,2019,CHEVROLET,Bolt EV,Passenger,238,20,Actual Mileage,New,41180,2018-10-17,Original Title,2018-10-30,2018,King,BELLEVUE,WA,98008,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FZ6S02L,4671215,2020,CHEVROLET,Bolt EV,Passenger,259,83,Actual Mileage,New,42277,2020-01-02,Original Title,2020-02-06,2020,Skagit,ANACORTES,WA,98221,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FZ6S03K,474876706,2019,CHEVROLET,Bolt EV,Passenger,238,12,Actual Mileage,New,44324,2018-09-19,Original Title,2018-10-15,2018,King,SEATTLE,WA,98122,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),1G1FZ6S03L,8448772,2020,CHEVROLET,Bolt EV,Passenger,259,29,Actual Mileage,New,42752,2020-01-10,Original Title,2020-01-28,2020,Snohomish,BOTHELL,WA,98012,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FZ6S04K,151504111,2019,CHEVROLET,Bolt EV,Passenger,238,10,Actual Mileage,New,43125,2018-08-25,Original Title,2018-09-27,2018,Island,LANGLEY,WA,98260,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),1G1FZ6S04L,8371492,2020,CHEVROLET,Bolt EV,Passenger,259,20,Actual Mileage,New,39988,2020-01-11,Original Title,2020-01-22,2020,Franklin,PASCO,WA,99301,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF FRANKLIN COUNTY
